Address;Title;Description;Rooms;Living Space (sqm);Price
Avocat-Bille 22, 2300 La Chaux-de-Fonds;LES Ô DU HAUT – 1er Ouest;;102m²;;CHF 579,965.–
Rue de la Côte 11, 2013 Milvignes;Appartements à vendre sur plans - Rue de la Côte 11-13, 2013 Colombier;;4.5 rooms;102m²;CHF 945,000.–
2206 Les Geneveys-sur-Coffrane;NOUVEAU PROJET ! AU CALME ABSOLUE ET PROCHE DE TOUT !;;4.5 rooms;109m²;CHF 547,000.–
2206 Les Geneveys-sur-Coffrane;NOUVEAU PROJET ! AU CALME ABSOLUE ET PROCHE DE TOUT !;;3.5 rooms;100m²;CHF 500,000.–
2206 Les Geneveys-sur-Coffrane;MAGNIFIQUE APPARTEMENT NEUF AVEC GRAND JARDIN !;;5.5 rooms;145m²;CHF 745,000.–
2206 Les Geneveys-sur-Coffrane;NOUVEAU PROJET ! DERNIER ÉTAGE PROCHE DE TOUT !;;4.5 rooms;107m²;CHF 545,000.–
Edouard Dubois 5, 2000 Neuchâtel;Bel appartement avec vue sur le lac et balcon;;4.5 rooms;161m²;CHF 1,295,000.–
2017 Boudry;Nouveau projet à proximité de la rivière - appartement de 4.5 pièces au 1er;Venez découvrir ce projet sur www.aufildesvignes.chPetit commune nichée entre les vignes et le lac, Boudry offre toutes les infrastructures nécessaires, des transports publics aux commerces, en passant par les loisirs, notamment grâce à sa plage et sa réserve naturelle.Les deux immmeubles du projet « Au Fil des Vignes » s'intègrent parfaitement dans l'environnement, en offrant de beaux espaces à vivre en intérieur, comme en extérieur.A moins de 5 minutes en vélo de la Gare ou de la plage, les commerces et les transports publics sont accessibles en moins de 5 minutes à pied.Les appartements de ce projet, allant du 3.5 au 5.5 pièces bénéficient tous de grands balcons ou terrasses pour les logements au rez et en attique.***Le lot B - 3 au 1er de 4.5 pièces est disposé comme suit :- Un hall d'entrée avec armoires murales- Un séjour / cuisine- 3 chambres à coucher- Une salle de bains / douche / toilettes- Une salle de douche / toilettes avec un espace pour colonne de lavageLe choix des finitions est possible afin de personnaliser votre futur appartement à votre image.Possibilité d'acquérir une place de stationnement intérieure, en sus du prix de vente, avec chacun des logements.N'hésitez pas à prendre contact avec notre équipe de vente au 032 723 23 44 ou au 076 327 01 25 pour plus de renseignements et/ou pour un rendez-vous sur place, y compris le samedi.;4.5 rooms;95m²;CHF 700,000.–
Avocat-Bille 22, 2300 La Chaux-de-Fonds;LES Ô DU HAUT – Rez-de-Chaussée Ouest;;102m²;;CHF 677,600.–
Rue des Draizes 79, 2000 Neuchâtel;Appartement de 4.5 pce avec jardin dans immeuble récent;;4.5 rooms;107m²;CHF 795,000.–
A Neuchâtel, 2000 Neuchâtel;Votre appartement familial en ville de neuchâtel;;5.5 rooms;152m²;CHF 1,470,000.–
2206 Les Geneveys-sur-Coffrane;SUBLIME DUPLEX SPACIEUX AU DERNIER ÉTAGE !;;4.5 rooms;119m²;CHF 596,000.–
Rue des Corbes 45, 2065 Savagnier;Maison individuelle à Savagnier;;3.5 rooms;80m²;CHF 603,000.–
2206 Les Geneveys-sur-Coffrane;SUBLIME DUPLEX SPACIEUX AU DERNIER ÉTAGE !;;4.5 rooms;119m²;CHF 596,000.–
2206 Les Geneveys-sur-Coffrane;SUBLIME DUPLEX SPACIEUX AU DERNIER ÉTAGE !;;5.5 rooms;137m²;CHF 685,000.–
Chemin du Vignoble 14, 2022 Bevaix;Sphères - Situation idyllique à Bevaix à partir de CHF 1'120'000.-;Bienvenue à Bevaix, au bord du lac de Neuchâtel, là où le chemin du Vignoble se transforme en un décor parfait pour votre rêve d‘habitation.C‘est ici, au coeur d‘un paysage pittoresque, que sont construites quatre villas modernes qui vous séduiront par leur alliance harmonieuse entre luxe et nature.Chaque villa comprend deux appartements de 4.5 pièces chacun et offre une vue incomparable sur le majestueux lac de Neuchâtel, les Alpes en toile de fond et les vignes environnantes.Le projet résidentiel exclusif Sphères propose un choix de huit appartements de standing, séduisant par leurs plans généreux et variant en taille de 120 m2 à 140 m2 en surface de vente net. Chaque appartement dispose selon sa situation, d‘un balcon ou d'une terrasse spacieuse offrant un espace de vie supplémentaire en plein air d‘environ 25 m2 à 45 m2. Les appartements en terrasse offrent à leurs occupants un petit jardin, qui donne des possibilités de détente et d‘intimité supplémentaires.Seize places de parking souterrain sont disponibles pour les véhicules. Les surfaces des caves sont généreuses et permettent un volume de rangement confortable.Visitez notre site internet: spheres-bevaix.ch;4.5 rooms;;CHF 1,120,000.–
2035 Corcelles NE;MAISON DE MAÎTRE D'EXCEPTION DANS LE VIEUX BOURG;Magnifique maison de maître située à Corcelles NE. Avec ses 14 pièces et sa surface habitable de 510 m², cette propriété est parfaite pour accueillir une grande famille. La parcelle de 834 m² offre un beau jardin avec terrasse et four à pizza. Les deux logements séparés comprennent un logement principal de 10 pièces avec 6 chambres à coucher, 3 salons, 1 bureau et 6 salles de bains, ainsi qu'un appartement de 3.5-pièces avec entrée indépendante et grande terrasse plein sud. Entièrement rénovée avec énormément de cachet, cette villa offre une magnifique vue sur le Lac et les Alpes. La propriété dispose également de cinq places de parc dans la cour privée, ainsi que d'un garage pour 3-4 voitures en enfilade.Cette offre de BETTERHOMES se caractérise par les avantages suivants: - 2 logements séparés- 10-piéces: surface env. 450 m², 6 chambres à coucher, 3 salons, 1 bureau, 6 salles de bains- 3.5-piéces: Surface 63 m² avec entrée indépendante et grande terrasse plein Sud- entièrement rénové avec énormément de cachet- spacieuses caves et carnotzet- magnifique vue sur le Lac et les Alpes- beau jardin avec terrasse et four à pizza- 5 places de parcs dans la cour privée + garage pour 3 voitures en enfilade- disponible de suite ou à convenir- etc., etc., etc. ...Intéressé? Contactez-nous pour une visite gratuite!Rien qui correspond? Vous trouverez plus de 2'300 autres objets sur: www.betterhomes.ch - Le spécialiste suisse des transactions immobilières.Vous avez un bien immobilier à commercialiser?Profitez de notre savoir-faire: https://www.betterhomes.ch/fr/profiterVous souhaitez connaître la valeur de votre bien immobilier?Découvrez sa valeur dès maintenant grâce à notre estimation gratuite, immédiate et sans engagement!https://www.betterhomes.ch/fr/knowledge/estimationPlus détailsSituation: centre du Village de Corcelles NE et à 10 min du centre de Neuchâtel Etat du bâtiment: excellent état, entièrement rénovéSalles de bain: 7 (7 x baignoire / douche / WC / lavabo)Système de chauffage: GazTransport publics: bus, 20 mEcole: primaire, 1.5 kmCommerces: commerces, epiceries, 500 m;14 rooms;510m²;CHF 1,998,000.–
2067 Chaumont;Maison contiguë à Chaumont;;4.5 rooms;115m²;CHF 820,000.–
Route de Trois Rods 2, 2017 Boudry;Villa mitoyenne 5.5 pièces à Boudry.  4 chambres. Finitions aux gré du preneur  MINERGIE;;5.5 rooms;146m²;CHF 1,138,000.–
2074 Marin-Epagnier;Appartement exclusif les pieds dans l'eau !;;2.5 rooms;68m²;CHF 1,250,000.–
2054 Chézard-St-Martin;Villa à Chézard-St-Martin;;5.5 rooms;140m²;CHF 890,000.–
route de Chaumont 65, 2067 Chaumont;Villa de charme dans un havre de verdure;;4.5 rooms;136m²;CHF 1,150,000.–
Chemin de Sommartel 12, 2316 Les Ponts-de-Martel;Magnifique appartement en PPE renové en 2019 avec vue;;2.5 rooms;56m²;CHF 270,000.–
Chemin de Sommartel 12, 2316 Les Ponts-de-Martel;Magnifique appartement 4.5 pièces en PPE avec cachet,  jardin et garage;;4.5 rooms;117m²;CHF 575,000.–
Rue Louis-Favre 32, 2017 Boudry;Appartement de 4.5 pièces en Copropriété;;4.5 rooms;;CHF 580,000.–
2300 La Chaux-de-Fonds;Le luxe au centre ville;;6.5 rooms;200m²;Price on request
Brena 13a, 2012 Auvernier;Maison jumelée à Auvernier;;4.5 rooms;100m²;CHF 1,080,000.–
Avenue Léopold-Robert 30, 2300 La Chaux-de-Fonds;Immeuble locatif au centre-ville de La Chaux-de-Fonds;;;;Price on request
2300 La Chaux-de-Fonds;Immeuble locatif à La Chaux-de-Fonds. 10 appartements + 2 duplex (avec permis);;20 rooms;800m²;CHF 1,999,000.–
2016 Cortaillod;"CORTAILLOD (NE); Très belle maison villageoise 400m2 avec ses vignes, son jardin et dégagement";;10 rooms;400m²;CHF 2,290,000.–
Chemin des Prés-Verts 19, 2300 La Chaux-de-Fonds;Appartement de 2 1/2 pièces  à La Chaux-de-Fonds;;2.5 rooms;64m²;CHF 330,000.–
Rue de la Perrière 2, 2000 Neuchâtel;Loft à Neuchâtel;;5.5 rooms;193m²;CHF 1,290,000.–
Rue du Parc 129, 2300 La Chaux-de-Fonds;Appartement à La Chaux-de-Fonds;;6.5 rooms;235m²;CHF 880,000.–
Rue de la Perrière 2, 2000 Neuchâtel;Loft à Neuchâtel;;5.5 rooms;193m²;CHF 1,290,000.–
Chemin du Tertre 3, 2072 St-Blaise;Appartement à St-Blaise;;5.5 rooms;152m²;CHF 990,000.–
2023 Gorgier;Maison individuelle à Gorgier avec 2 appartements 3 pces, 1 studio et vue panoramique;;7 rooms;160m²;CHF 1,150,000.–
Grande-Rue 54, 2316 Les Ponts-de-Martel;2,5 pièces dans PPE aux Ponts-de-Martel;;2.5 rooms;64m²;CHF 220,000.–
Rue des Billodes 73, 2400 Le Locle;Appartement à Le Locle;;3.5 rooms;79m²;CHF 200,000.–
Rue du Doubs 87, 2300 La Chaux-de-Fonds;Appartement à La Chaux-de-Fonds;;3.5 rooms;95m²;CHF 380,000.–
Rue du Point-du-Jour 15, 2300 La Chaux-de-Fonds;Appartement 5 pièces avec vue panoramique;;5 rooms;134m²;CHF 530,000.–
Rue de la Confédération 25, 2300 La Chaux-de-Fonds;Appartement rénové de 2.5 pièces à La Chaux-de-Fonds;;2.5 rooms;47m²;CHF 215,000.–
2108 Couvet;Standing Luxueux, Situation Unique;;4.5 rooms;131m²;CHF 589,000.–
2400 Le Locle;"Promotion ""Les Villas de la Jaluse"" - Début des travaux avril 2024 !";;6.5 rooms;173m²;CHF 780,000.–
Rue du Docteur-Lerch 1, 2108 Couvet;Maison indiv. de 5 pces , terrasse et jardin sur terrain de 868 m2;;5 rooms;;CHF 610,000.–
2525 Le Landeron;Maison Parfaite pour votre Vie et votre Carrière;;6.5 rooms;200m²;CHF 1,420,000.–
Bôle, 2014 Bôle;Villa d'exception avec vue imprenable sur le Lac et les montagnes;Maison individuelleBienvenue dans cette villa d'exception, où chaque détail a été soigneusement pensé pour offrir un cadre de vie incomparable!Nichée dans un écrin de verdure, calme et privatif, cette résidence familiale vous invite à découvrir un panorama saisissant sur les majestueuses montagnes, alpes et le lac de Neuchâtel.Construite avec soin et souci du détail, cette résidence de deux étages a été érigée avec des matériaux de qualité, respectant les normes en vigueur pour assurer un confort et la pérennité de la propriété.D'une surface habitable de 260 m2, sur 2 étages.Ces 8,5 pièces, réparties en 2 vastes espaces salons, 4 chambres spacieuses, ainsi que 2 pièces bureaux avec un accès direct de l'extérieur.Le tout comprenant 2 salles de bains et 2 wc séparés.Cette villa offre un espace généreux pour accueillir toute la famille et les amis. Elle a été intelligemment conçue pour offrir la possibilité de créer deux appartements indépendants, répondant ainsi à divers besoins.Trois balcons vous offrent une intimité préservée, tandis qu'une splendide terrasse exposée sud de 100m2 vous invite à admirer les couchers de soleil spectaculaires.Cette habitation peu convenir également aux personnes ayant de la peine à se déplacer, un emplacement a été prévu pour l'installation d'un ascenseur d'appartement, reliant les deux étages.Son niveau inférieur dispose de 200m2 utilisables, comprenant 100 m2 de locaux polyvalents pour l'installation d'atelier/ stockage, garage, ou loisir. Ainsi qu'un double garage. Ce qui donne la possibilité de parquer à l'intérieur au minimum 3 voitures, chaque espace à un accès directe aux appartements.A l'extérieur du bâtiment il y a 3 places de parc.Profitez des beaux jours avec les généreux espaces de détente sur la pelouse engazonnée, agrémenté d'une piscine chauffée grâce à sa bâche solaire, offrant ainsi des moments relaxants inoubliables en famille ou entre amis.Ne manquez pas cette opportunité rare d'acquérir une résidence d'exception, alliant confort, élégance et tranquillité.Contactez-nous dès maintenant pour organiser une visite et découvrir par vous-même le charme de cette villa unique.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2014-24-1;8.5 rooms;460m²;CHF 2,250,000.–
Rue des Crêtets 87, 2300 La Chaux-de-Fonds;Exklusive 5,5-Zimmer Oase in La Chaux-de-Fonds: Stilvoll, geräumig und Zentral;Exklusive 5,5-Zimmer Oase in La Chaux-de-Fonds: Stilvoll, geräumig und ZentralWillkommen in dieser exquisiten 5,5-Zimmer Wohnung in La Chaux-de-Fonds, welche Ihnen ein komfortables Wohnen bietet. Der schöne Parkettboden verleiht den Räumen eine warme und einladende Atmosphäre. Die Küche ist geschmackvoll abgetrennt vom Wohnzimmer und überzeugt nicht nur durch ihre Funktionalität, sondern auch durch den gepflegten Fliesenboden.Die Badezimmer wurden kürzlich renoviert und präsentieren sich frisch und zeitgemäss. Eines der Bäder ist mit einer Badewanne ausgestattet, während das andere als Gäste-WC fungiert. Im geräumigen Wohnzimmer erwartet Sie ein heimeliges Cheminée, welches an kalten Tagen für eine behagliche und heimelige Atmosphäre sorgt.Die Zimmer sind besonders hell, dank der zahlreichen Fenster, die die Wohnung mit Tageslicht durchfluten. Der Grundriss wurde durchdacht gestaltet, um eine optimale Nutzung des Raumangebots zu ermöglichen.Die Wohnung besticht nicht nur durch ihre innere Eleganz, sondern auch durch ihre zentrale Lage. Hier können Sie ein komfortables und stilvolles Stadtleben geniessen. Überzeugen Sie sich selbst und vereinbaren Sie noch heute Ihren Besichtigungstermin. Wir freuen uns auf Ihre Kontaktaufnahme!La Chaux-de-Fonds2300 La Chaux-de-Fonds liegt im Kanton Neuenburg. Die Bevölkerung in der politischen Gemeinde La Chaux-de-Fonds hat sich in den letzten fünf Jahren um durchschnittlich -1.1% pro Jahr auf 36'527 Einwohner verändert (Stand 31. Dez. 2022). Die Steuerbelastung liegt bei 16.6% (Kanton: 16.3%). Für die letzten fünf Jahre weist die Gemeinde im Durchschnitt eine jährliche Wohnbautätigkeit von 0.8% auf, während die Leerwohnungsziffer aktuell 3.6% beträgt (Stand 1. Jun. 2023). Die Immobilienpreise haben sich in den letzten fünf Jahren um +1.8% verändert (Kanton: +10.0%).;5.5 rooms;144m²;CHF 595,000.–
Rue de Pont-de-Vaux, 2525 Le Landeron;Attraktive 6,5-Zimmer Doppelhaushälfte mit traumhafter Sicht auf den Bielersee;Attraktive 6,5-Zimmer Doppelhaushälfte mit traumhafter Sicht auf den BielerseeHerzlich willkommen zu dieser attraktiven 6,5-Zimmer Doppelhaushälfte mit einer traumhaften Sicht auf den Bielersee. Die Immobilie besticht durch eine großzügige Terrasse, die perfekt geeignet ist, um die atemberaubende Aussicht zu genießen. Zusätzlich gibt es einen gemütlichen Sitzplatz im Vorgarten, der zum Entspannen und Verweilen einlädt. Um für Energieeffizienz zu sorgen, wurde auf dem Dach ein Photovoltaik Anlage installiert.Die hochwertige Küche ist mit einer herausragenden Ausstattung ausgestattet, einschließlich eines Wok-Herds, der Ihnen erlaubt, kulinarische Meisterwerke zu kreieren. Die offene Gestaltung der Küche zum Wohnzimmer schafft ein helles und offenes Wohngefühl.Das Haus verfügt insgesamt über 3 Badezimmer. Die vielen und großen Fenster sorgen für eine helle Atmosphäre in allen Räumen.Die ruhige und kinderfreundliche Lage des Hauses bietet Ihnen ein angenehmes Wohnumfeld. Zudem sind zwei Außenparkplätze im Preis inbegriffen, sodass Sie bequem Ihre Fahrzeuge abstellen können. Ein Waschraum mit Waschmaschine und Tumbler ist ebenfalls vorhanden.Dieses Haus bietet Ihnen die perfekte Kombination aus Komfort, Qualität und einer traumhaften Aussicht. Zögern Sie nicht, uns zu kontaktieren, um weitere Informationen zu erhalten oder einen Besichtigungstermin zu vereinbaren.Wie freuen uns auf Ihre Kontaktaufnahme!Le Landeron2525 Le Landeron liegt im Kanton Neuenburg. Die Bevölkerung in der politischen Gemeinde Le Landeron hat sich in den letzten fünf Jahren um durchschnittlich +0.5% pro Jahr auf 4'673 Einwohner verändert (Stand 31. Dez. 2021). Die Steuerbelastung liegt bei 16.0% (Kanton: 16.4%). Für die letzten fünf Jahre weist die Gemeinde im Durchschnitt eine jährliche Wohnbautätigkeit von 1.0% auf, während die Leerwohnungsziffer aktuell 1.5% beträgt (Stand 1. Jun. 2022). Die Immobilienpreise haben sich in den letzten fünf Jahren um +15.2% verändert (Kanton: +10.3%).;6.5 rooms;185m²;CHF 1,295,000.–
Le Locle, 2400 Le Locle;Ancienne demi ferme rénovée: Espace charme et tranquillité au Locle;Découvrez le charme de la campagne allié au confort moderne dans cette ferme du XVIII siècle rénovée de 200 m², sur un terrain de 1469 m² avec un jardin fleuri.L'exposition sud-ouest baigne l'intérieur de lumière, créant une atmosphère chaleureuse. La cuisine spacieuse est parfaite pour se retrouver, le salon avec cheminée offre une ambiance conviviale. Idéale pour les familles, elle a trois grandes chambres lumineuses qui offrent intimité et tranquillité. Située à 5 minutes du c?ur du Locle, cette ancienne ferme rénovée est proche des écoles et de toutes commodités (bus, shopping...). Contactez nous dès aujourd'hui pour organiser une visite et découvrir tous les détails de cette charmante propriété.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2400-23-12;5 rooms;250m²;CHF 1,180,000.–
Cressier NE, 2088 Cressier NE;Superbe maison de 6.5p avec magnifique jardin et grandes terrasses;Superbe maison construite en 1987 dans le beau village de Cressier, situé entre le Landeron et Neuchâtel. Cette maison de 6.5 pièces est composée de 4 chambres, de 2 salles de bain, d'un très beau salon avec cheminée en pierre et d'une véranda lumineuse (chauffée au poêle). Le salon s'ouvre sur un magnifique jardin arboré et très bien entretenu, entouré d'une grande terrasse au sud et une à l'ouest pour profiter du soleil couchant. L'étage inférieur aménagé offre un espace indépendant avec chambre et salle de douche. La maison possède également un garage avec porte électrique et de nombreux espaces de rangement. Ne manquez pas cette belle opportunité!Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2088-24-1;6.5 rooms;203m²;CHF 885,000.–
