Address;Title;Description;Rooms;Living Space (sqm);Price
6415 Arth;Grundstück mit bewilligtem Umbauprojekt;Das Grundstück liegt in unmittelbarer Seenähe an einer sonnigen und ruhigen Lage in der idyllische Gemeinde Arth. Für das bestehende Gebäude wurde bereits ein Umbauprojekt geplant und bewilligt. Durch den Umbau werden die neuen Räumlichkeiten optimal angeordnet - Ihr neues Paradies entsteht.Objektdetails: • 663 m2 Grundstücksfläche • 210 m2 Anrechenbare Bruttogeschossfläche • 13.5 m2 Balkon • 24.2 m2 Garage • 2.5 Zimmer • 2 Etagen • Baujahr 1971 | 2025 Highlights: • Verwirklichen Sie Ihren eigenen Wohntraum • Bewilligtes Umbauprojekt • Grosszügige Zimmer Der Verkaufspreis enthält keine Baukosten.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme für weitere Informationen.The plot of land in the immediate vicinity of the lake is situated in a sunny and quiet location in the idyllic municipality of Arth. A reconstruction project has already been planned and approved for the existing building. The rebuild will optimise the layout of the new premises - creating your new paradise.Object details: • 663 m2 Plot size • 210 m2 Chargeable gross floor area • 13.5 m2 Balcony • 24.2 m2 Garage • 2.5 Rooms • 2 Floors • Year of construction 1971 | 2025 Highlights: • Realise your own dream home • Approved conversion project • Spacious rooms The sales price does not include construction costs.Have we awakened your interest? We look forward to hearing from you for further information.;2.5 rooms;210m²;CHF 2,116,500.–
Stelzli 8, 6423 Seewen SZ;Neuwertige 1.5-Zimmer-Wohnung, nahe ÖV, Autobahn und Einkaufszentren;;1.5 rooms;25m²;CHF 989,770.–
Brunnen, 6440 Brunnen;Einfamilienhaus mit 2 Einliegerwohnungen an ruhiger Lage in Brunnen;Dieses attraktive Mehrfamilienhaus steht inmitten eines grosszügigen Grundstücks, umgeben von einer ruhigen und sonnigen Umgebung. Mit drei schön renovierten Wohnungen bietet es nicht nur eine attraktive Wohnmöglichkeit, sondern auch ein erstklassiges Investitionsobjekt. Die Wohnungen im Gebäude zeichnen sich durch grosszügige Grundrisse und lichtdurchflutete Wohnräume aus, die ein gemütliches Wohngefühl vermitteln. Mit insgesamt drei individuell sanierten Wohneinheiten, darunter eine grosszügige 4.5-Zimmer-Wohnung mit einer grosser Terrasse, die teils überdacht ist, eine 2.5-Zimmer-Wohnung und eine 3.5-Zimmer-Wohnung mit überdachtem Sitzplatz, bietet diese Immobilie vielfältige Wohnmöglichkeiten für unterschiedliche Wohnbedürfnisse. Die Lage des Mehrfamilienhauses lässt keine Wünsche offen und bietet alles, was man zum täglichen Leben braucht. Alles in allem vereint dieses Mehrfamilienhaus modernen Wohnkomfort, eine attraktive Lage und ein hervorragendes Investitionspotenzial.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6440-24-2;3.5 rooms;370m²;CHF 3,703,870.–
Brunnen, 6440 Brunnen;Stilvolle und moderne 2.5 Zimmer-Wohnung mit Bergsicht;Willkommen in Ihrem neuen Zuhause! Diese Wohnung mit einem praktischen Grundriss und einer einladenden Atmosphäre ist der ideale Raum für Sie und Ihre Familie. Der vollverglaste und sonnige Balkon mit Bergsicht verspricht viel Privatsphäre für entspannte Stunden im Freien. Diese renovierte und stilvolle Wohnung befindet sich in einem ausgezeichneten Zustand und ist sofort bezugsbereit ? hier können Sie ohne Verzögerung Ihr neues Leben beginnen. Die Wohnung befindet sich in Gehdistanz zu Schulen, öffentlichen Verkehrsmitteln und Einkaufsgelegenheiten. Geniessen Sie See- und Bergausflüge direkt vor der Haustüre.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6440-24-1;2.5 rooms;120m²;CHF 1,114,270.–
Brunnen, 6440 Brunnen;Charmantes 2.5-Zimmer Reihenmittelhaus in Brunnen;Willkommen im Herzen von Brunnen, wo dieses charmante 2.5-Zimmer-Reihenmittelhaus darauf wartet, Ihr neues Zuhause zu werden. Mit grosszügigen und lichtdurchfluteten Räumen bietet diese Liegenschaft ein harmonisches Wohnerlebnis und viel Platz für Ihre individuellen Wohnideen. Das Haus besticht nicht nur durch seine architektonische Eleganz, sondern auch durch seinen grosszügigen Garten, der einen atemberaubenden Ausblick bietet. Die Lage dieser Immobilie ist erstklassig. In unmittelbarer Nähe finden Sie alles, was das tägliche Leben angenehm macht. Dieses Reihenmittelhaus verkörpert die perfekte Kombination aus Komfort, Eleganz und Lebensqualität.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6440-24-3;2.5 rooms;140m²;CHF 1,867,500.–
6430 Schwyz;UNWEIT STADT UND WALD - familienfreundliches 6-Zimmer EFH in Schwyz;Familienfreundliches 6-Zimmer EFH in SchwyzWillkommen zum perfekten Zuhause. Hier erwartet Sie mehr als nur ein Haus - es ist ein Ort des Komforts, der Qualität und des modernen Wohnens. Diese charmante Immobilie besteht aus zwei Doppel­einfamilienhäusern, wobei Halteli 5 die hintere, strassenabgewandte mittige Hälfte mit der Westhälfte des Ziegel-Satteldachs ist. Insgesamt umfasst diese Überbauung vier Einheiten, die finanziell unabhängig sind, ohne einen Erneuerungsfonds und mit niedrigen Nebenkosten. Das Haus auf vier Ebenen hat eine funktionelle Raumaufteilung.Ein 6-Zimmer Haus das Sie begeistern wirdAlles ist gut erhalten mit leicht gehobenem Ausbaustandard. Das Haus ist Massivbau und hat eine Aussenisolation und doppeltverglaste Holzfenster, die für ein angenehmes Wohnklima sorgen. Das geräumige 6 -Zimmer EFH mit Untergeschoss, erstem und zweitem Obergeschoss und voll ausgebautem Dachgeschoss war immer ein Nichtraucherhaus. Alle drei WC sind Marke Geberit. Im ganzen Haus ist der Innenputz 1.5mm. Alle Türen sind schwere Echtholztüren. Alle Jalousien sind handbedient ausser die elektrische in der Küche. Das Haus hat Bodenheizung ausser im Dachgeschoss wo über Radiatoren geheizt wird. Im Wohn-Essbereich ist zusätzlich zur Bodenheizung ein Radiator und ein Hase-Schwedenofen vorhanden. ErdgeschossSchon beim Betreten werden Sie von einem grosszügigen Eingangsbereich empfangen, der mit Steinplattenboden und einem imposanten Schmiedeeisengeländer an der Treppe zum ersten Stock beeindruckt. Der Eingangsbereich ist mit sechs Glasplatten versehen, die viel Licht hereinlassen und eine einladende Atmosphäre schaffen.Die Türe führt zum Vorkeller. Der zweite Keller und die Heizung haben beide je ein kleines Fenster. Die Ölheizung hat einen 2000 Liter Öltank. Der Hoval Brenner ist von 2019.Die Elektroschalttafel hat bereits FI-Schalter und wurde vor ein paar Jahren mit der Elektrokontrolle überprüft.Zwei ObergeschosseÜber die breite grosszügige Wendeltreppe lassen sich bequem alle 3 oberen Ebenen erreichen. Die Treppe ist betoniert und ab dem ersten OG mit Holztritten versehen. Vom Dachfenster kommt weiteres Licht über die Treppe in die unteren Stockwerke.Der Echtholzparkett in Form von Landhausdielen ist von 2017 und sehr gut erhalten und sind in zwei Varianten im ganzen Haus verlegt, ausser der Küche, den Nasszellen und dem Dachgeschoss.Die halboffene Küche mit Frühstücksbar in Granit wurde ersetzt und hat auch Granit-Arbeitsplatten. Die Küche hat einen Backofen und einen Combi-Steamer, beide Elektrolux und einen Geschirrspüler von Siemens. In der Küche sind Keramikfliessen verlegt. Ganz nahe ist das Gäste WC.Vom Wohn-Essraum, führt eine Glastüre auf die Terrasse. Diese hat Keramikplatten mit Wasserablauf. Die Terrasse ist gross genug für Essen und Faulenzen und hat Fernsicht auf Hengst, Chaiserstock und die Urner Alpen. Eine handbediente Store bietet Schatten wenn nötig. Ferner ist ein grosser Betonpflanzkübel vorhanden.Der Wirtschaftraum hat Waschmaschine und Tumbler beide Marke VZug und eine Türe die zum Garten führt.Im zweiten OG sind zwei Kinderzimmer mit Zugang zum Balkon Richtung Süden.Eine Dusche/WC mit Keramikfliessen auf Boden und Wänden.Das Elternschlafzimmer hat en suite Badewanne/WC mit Keramikfliessen auf Boden und Wänden und viel Licht durch zwei Doppelfenster.DachgeschossDas Dachgeschoss ist abgeschrägt durch die Dachneigung. Hier sind zwei grosse Zimmer mit je 12m2, das Südzimmer mit Dachfenster. Weiter ist ein kleiner Estrich im Bereich der Treppe vorhanden. Im Dachgeschoss ist ein Teppich verlegt. Komfortables Parkieren mit Einzelgarage und zwei ParkplätzenDie Garage ist über das handbediente Garagentor erreichbar und bietet einem Auto Platz.Vor der Garage und vor dem Hauseingang können weitere zwei Autos abgestellt werden.Ein Ort zum WohlfühlenWillkommen in Ihrem neuen Zuhause, wo Komfort, Qualität und Stil aufeinandertreffen und Ihnen ein Leben in Harmonie und Entspannung ermöglichen. Vereinbaren Sie noch heute einen Besichtigungstermin und lassen Sie sich von diesem einzigartigen Wohntraum begeistern!Beste LageDie Lage dieses Hauses ist hervorragend. Sie profitiert von einer guten Sonneneinstrahlung und einer schönen Aussicht auf die Bergwelt. Die demographische Struktur in der Nähe ist ausgewogen, von mittlerem Alter bis zu älteren Personen, Kindern und jungen Erwachsenen. Sie erwartet ein vielfältiges Quartier.Einkaufsmöglichkeiten, einschliesslich eines Coop nur 800 Meter entfernt, sind gut erreichbar. Naturfreunde werden den nahegelegenen Lauerzersee und Vierwaldstättersee und den angrenzenden Wald für Aktivitäten und Entspannung schätzen. Die Anbindung an das öffentliche Verkehrsnetz und das Strassennetz ist gut. Eine ÖV-Haltestelle ist zu Fuss erreichbar, und der Autobahnanschluss liegt nur wenige Kilometer entfernt. Sie wohnen ohne störenden Fluglärm oder andere Beeinträchtigungen.Unmittelbar vom Haus aus profitieren Sie von malerischen Spazier- und Wanderwegen, darunter auch die Wanderwege zum Grossen und Kleinen Mythen, berühmt für ihre natürliche Schönheit und Bedeutung. Virtuelle TourErleben Sie ein tolles Wohnambiente, das Sie begeistern wird. Nutzen Sie auch den Link für die virtuelle Tour durch die Wohnung auf unserer Website und vereinbaren Sie heute noch eine Besichtigung.VerkaufsabwicklungUnser Team steht Ihnen für alle Fragen im Zusammenhang mit dem Kauf dieser Immobilie gerne zur Verfügung. Für die Angaben in dieser Dokumentation kann keine Gewähr übernommen werden. Es gelten die tatsächlichen Gegebenheiten des Objektes vor Ort bzw. die gesetzlichen Bestimmungen. ANZAHLUNG / RESERVIERUNG: Die Reservation erfolgt aufgrund einer ersten Finanzierungsbestätigung eines Schweizer Finanzinstitutes und einer ersten Anzahlung von CHF 43'781. Diese ist Bestandteil des Kaufpreises und wird nicht verzinst. Die Reservationsanzahlung ist sofort fällig auf das Reservationskonto der Lage A Immobilien GmbH, Neugasse 18, 6300 Zug. KAUFVERTRAG: Der Käufer hat anlässlich der öffentlichen Beurkundung des Grundstückkaufvertrages zur Sicherstellung des Kaufpreises ein unwiderrufliches Zahlungsversprechen eines schweizerischen Finanzinstitutes vorzulegen.ZAHLUNGEN: Anzahlung anlässlich der Reservation CHF 43'781. Restzahlung des Kaufpreises auf das Datum der Eigentumsübertragung, sichergestellt durch ein unwiderrufliches Zahlungsversprechen eines schweizerischen Finanzinstituts. NOTAR- UND GRUNDBUCHGEBÜHREN: Die Notariats- und Grundbuchkosten werden je zur Hälfte von Käufer und Verkäufer getragen. Die Gebühren für die Errichtung zusätzlicher Schuldbriefe gehen zulasten des Käufers.GRUNDSTÜCKGEWINNSTEUER: Eine mögliche Steuer geht zulasten der Verkäuferschaft und wird im Kaufvertrag sichergestellt.OFFERTCHARAKTER: Der Preis ist ein Richtpreis. Je nach Angebot und Nachfrage kann er sich dem Markt anpassen. Alle Angaben sind freibleibend und unverbindlich und dienen der allgemeinen Information. Massgebend sind die vor Ort angetroffenen Verhältnisse und die tatsächliche Masse. Ähnlichkeiten in allen Bildern und Plänen dienen nur der Veranschaulichung und sind im Kaufpreis nicht enthalten. Aus der Weitergabe dieser Verkaufsdokumentation an Dritte entstehen keine Provisionsansprüche. Weder gegenüber dem Verkäufer noch gegenüber der Lage A Immobilien GmbH. BESICHTIGUNG: Überzeugen Sie sich selbst von dieser attraktiven Immobilie und vereinbaren Sie noch heute einen Besichtigungstermin. Zögern Sie nicht, nach Abklärung der Tragbarkeit mit Ihrer Bank, einen Besichtigungstermin zu vereinbaren. Wir freuen uns darauf, Ihnen diese Immobilie persönlich vorzustellen!;2.5 rooms;180m²;CHF 1,867,500.–
8852 Altendorf;CASA VISTA - 3.5 Zimmer-Einfamilienhaus in Altendorf;CASA VISTA: Elegantes Einfamilienhaus mit grandioser Seesicht und idyllischer Grün-OaseDieses grosse 3-Zimmer-Einfamilienhaus mit atemberaubendem Seeblick sowie Blick auf die Berge bietet eine beeindruckende Nettowohnfläche von 490 m2 auf einem grosszügigen Grundstück von 1260 m2. Mit einer Nutzfläche von ca. 490 m2 bietet dieses Haus viel Platz für eine grosse Familie. Das Grundstück profitiert von einer sonnigen und erhöhten Lage, die das Haus in ein warmes und natürliches Licht taucht und den vielen Innenräumen eine besondere Atmosphäre verleiht.Mit den verschiedenen Räumlichkeiten bietet das Haus genügend Raum für Familie, Gäste und individuelle Bedürfnisse. Einer der Höhepunkte dieses Grundstücks ist der unverbaubare, freie Blick auf den Zürichsee und die Berge. Die Terrasse, die sich rund um das Haus zieht, bietet ebenfalls einen exzellenten Weitblick auf die Umgebung. Der grosse Gartensitzplatz mit Pergola und Weitblick lädt zum Verweilen ein und bietet einen Ort der Entspannung und des Genusses. Zum Anwesen gehört eine Garage, die Platz für ein Auto bietet. Zusätzlich verfügt das Grundstück über ca. 5 Aussenparkplätze (Möglichkeit von Carport vorhanden). Bitte beachten Sie den teilweise nötigen Renovationsbedarf des älteren Teil des Hauses. AusstattungDieses Haus überzeugt durch sein traditionelles und gleichzeitig auch modernes Design. Das Haus wurde 2003 teilrenoviert und es erfolgte ein bewilligter moderner Anbau (AB) zur Optimierung der möglichen Ausnutzung. Der ältere Teil des Hauses (H) bietet das Potenzial für eine sanfte Renovation und somit die attraktive Möglichkeit, durch kreative Gestaltung und Modernisierung Ihr individuelles Traumheim auf ca. 490 m2 Nutzfläche zu verwirklichen.Obergeschoss Anbau (AB) • Das Anwesen wurde im Jahr 2003 um ein exquisites Panorama-Wohnzimmer erweitert, das sich über grosszügige 44 m2 Wohnfläche erstreckt. • Dieser atemberaubende Raum beeindruckt mit erlesenen Bodenbelägen und raumhohen Fensterfronten, die Ihnen eine unvergleichliche Aussicht auf die majestätischen Berge, die malerische Landschaft und den glitzernden Zürichsee bieten. • Ein modernes Büro von ca. 12 m2 ermöglicht Ihnen entspanntes und effizientes Arbeiten im Homeoffice. Obergeschoss Haus (H) • Eine grosszügige und zeitgemässe Küche (ca. 16 m2) erwartet Sie, mit ausreichend Platz zum Essen und einem nahtlosen Übergang zum bezaubernden Gartensitzplatz. • Geniessen Sie die Helligkeit und Weite eines ca. 32 m2 grossen Wohnzimmers, das von einem heimeligen Kamin begleitet wird und Ihnen einen idyllischen Blick auf den Zürichsee ermöglicht. • Das Schlafzimmer (ca. 25 m2) bietet nicht nur einen direkten Zugang zum Balkon, sondern verwöhnt Sie auch mit einem exklusiven Weitblick, der unvergleichliche Freiheit verspricht. • Das Badezimmer bietet eine Kombination aus WC und Dusche für Komfort und Bequemlichkeit. • Elegante Bodenbeläge aus Stein, Parkett und Laminat harmonieren mit den Wandbelägen aus edlem Holztäfer, und verleihen jedem Raum einen zeitlosen Charme. • Der grosszügige Garten, der liebevoll gepflegt ist und mit einem ansprechenden Plattenboden gestaltet ist, bietet Ihnen nicht nur einen herrlichen Blick auf den See, sondern auch einen bequemen Zugang zum Balkon, welcher rund ums Obergeschoss führt. Hier können Sie rund um das Haus spazieren und die atemberaubende Aussicht in vollen Zügen geniessen oder sich direkt zur gemütlichen Pergola begeben, um Ihre Ruhe und Entspannung im Freien zu finden. Dachgeschoss Haus (H): • Fünf geräumige Zimmer warten auf Sie. Zusammen bieten diese eine Wohnfläche von insgesamt etwa 34 m2. • Darunter befindet sich ein grosszügiges Wohnzimmer mit Seeblick, das etwa 25 m2 misst. • Die Räume sind mit Laminatboden ausgelegt und verfügen über Wandverkleidungen aus Holztäfer oder geschmackvoller Tapete. • Massgefertigte Einbauschränke bieten praktischen Stauraum und verleihen der Inneneinrichtung einen besonderen Charakter. • Die durchdachte Raumgestaltung verleiht dieser Wohnebene ein spannendes Flair, das besonders für Familien mit Kindern geeignet ist. • Ein schönes Badezimmer von ca. 5 m2 mit WC und Dusche, das über ein Fenster verfügt, bietet Ihnen Komfort und Funktionalität. • Zudem besteht das Potenzial, das Satteldach zusätzlich mit Dachfenstern zu ergänzen. Dadurch könnte noch mehr natürliches Licht in die Räumlichkeiten gelangen und die beeindruckende Weitsicht weiter optimiert werden. Untergeschoss Haus und Anbau (H und AB)Im grosszügigen Untergeschoss erwartet Sie eine Vielzahl attraktiver Wohn- und Nutzräume, einschliesslich einer Garage, die auf einer Gesamtfläche von ca. 160 m2 auf Sie warten.Im Untergeschoss Anbau (AB) finden Sie: • Ein grosszügiges modernes Studio von etwa 15 m2, ausgestattet mit edlen Plattenböden und einem direkten Zugang zur weitläufigen Terrasse. Von diesem Studio aus und von der Terrasse geniessen Sie einen malerischen Blick auf den See. Zusätzlich steht Ihnen ein zeitgemässes Badezimmer mit WC, Dusche und Lavabo zur Verfügung. • Ein grosses Büro von ca. 22 m2 mit direktem Zugang zur Terrasse, das mit modernen Bodenbelägen ausgestattet ist. Im Haus (H) stehen Ihnen zur Verfügung: • Eine einladende Eingangshalle von ca. 3 m2, die den Empfangsbereich des Hauses elegant gestaltet. • Ein grosszügiger Partyraum von etwa 23 m2, der mit einem Whirlpool ausgestattet ist und Entspannung und Unterhaltung verspricht. • Ein praktischer Kellerraum für zusätzlichen Stauraum. • Exklusiver Weinkeller mit einem Natursteinboden, der einen idealen Ort für die Aufbewahrung Ihrer erlesenen Weine bietet. • Eine Sauna für bis zu 5 Personen, um Ihnen ein entspannendes Wellnesserlebnis zu ermöglichen. • Ein Waschraum mit Waschmaschine und Trockner für Ihre täglichen Bedürfnisse. • Eine Garage für ein Auto. Möglichkeiten von zusätzlichen Carports. Aussenbereich:Der grosszügige Aussenbereich erstreckt sich harmonisch rund um das Haus und grenzt rund um das Haus herum unmittelbar an die autofreie grüne Landschaft. Dieser üppige und aussergewöhnliche Aussenbereich bietet Ihnen eine Fülle von Annehmlichkeiten:Mehrere sonnige Sitzplätze, die sorgfältig angelegt wurden, um Ihnen einen atemberaubenden Blick auf die umgebende Natur, den Zürichsee und die majestätischen Berge zu bieten. Die malerischen Sonnenuntergänge am Zürichsee werden Sie faszinieren. Eine einladende Pergola, die als eleganter Rückzugsort dient und sich perfekt für gesellige Momente im Freien eignet.Ein schöner Whirlpool auf der Sonnenterrasse, der Entspannung und Erholung inmitten der idyllischen Umgebung verspricht. Darüber hinaus besteht das Potenzial für die Schaffung eines natürlichen Teichs, der die Schönheit und den Charme des Aussenbereichs weiter unterstreicht und eine Oase der Ruhe und natürlichen Pracht schafft. Dieser einzigartige Aussenbereich lädt dazu ein, die Schönheit der Natur in vollen Zügen zu geniessen und bietet zahlreiche Möglichkeiten für Entspannung und Erholung im Freien.Haustechnik: • Wärmepumpen: Das Haus ist mit zwei effizienten Wärmepumpen ausgestattet, die für eine optimale Raumtemperatur sorgen und Energiekosten sparen. • Anbau (AB): Elektrische Storen und dimmbares Licht • Anbau (AB): neuer Teil des Hauses (2003) Bodenheizung, alter Teil des Hauses hat Radiatoren. • Treppenlift: Um das Obergeschoss bequem zu erreichen, wurde ein Treppenlift installiert.;3 rooms;400m²;Price on request
Schäfliwiese 17, 8863 Buttikon;AgentSelly - Exklusive Wohnung mit Attika-Flair;Willkommen in dieser wunderschönen Wohnung, die durch ihre exklusive Ausstattung besticht. Der offene und moderne Wohn- und Essbereich schafft eine Atmosphäre, in der zeitlose Eleganz auf ein schönes Design trifft. Sie verfügt zudem über eine Galerie, die den Wohnraum mit einer zusätzlichen Dimension bereichert. Die grosszügige Terrasse bietet reichlich Platz für Entspannung und gesellige Momente im Freien. Zwei Tiefgaragenstellplätze gehören zur Wohnung. Für weitere Informationen zu dieser Immobilie besuchen Sie uns auf: https://www.agentselly.ch/marktplatz/6v38ZjgH4Y63rBiNB Sie sind am Ende des Inserates, aber nicht am Ende Ihrer Suche angelangt?- Mit unserem Suchabo finden Sie schnell und bequem Ihre Traum-Immobilie.- Unsere top Dienstleistung unterstützt Sie effektiv beim Verkauf Ihrer Immobilie.- Unser Umbaurechner hilft Ihnen bei Fragen zu Umbaukosten und erleichtert die Kostenkalkulation.- Die Immobilie passt zu Freunden? Weitersagen gewünscht!;2.5 rooms;210m²;CHF 2,153,850.–
Glarnerstrasse 65, 8854 Siebnen;Siebner Idylle;Willkommen in der Siebner IdylleDie Liegenschaft liegt an idyllischer und zentraler Lage in Siebnen. Also mitten im Dorfkern und doch ruhig gelegen. ÖV, Einkaufsmöglichkeiten und Schulen sind in unmittelbarer Nähe. Golfplatz, Erholungs-, Bike- und Wandergebiete befinden sich in direkter Umgebung. Der Autobahnanschluss A3 Richtung Chur und Zürich ist nur fünf Minuten entfernt. Den Zürich HB erreichen Sie mit dem Zug ohne Umsteigen innert 34 Minuten.Sie ziehen in eine harmonische Stockwerkeigentümergemeinschaft, in einem stets gepflegten und gute unterhaltenen Gebäude. Die 2.5 Zimmer-Etagenwohnung im 2. Obergeschoss bietet Ihnen einiges an Annehmlichkeiten:+ Offenes Raumkonzept, klassische Unterteilung+ Grosszügiges Wohn-/ Esszimmer 32.4 m²+ Überdurchschnittlich ausgestattete Küche mit Stauraum+ 2 Badezimmer+ Gut zu möblierende Schlafzimmergrössen+ Aufwändige Elektroinstallationen u.a. mit vielen Einbaulichtspots+ Waschturm: Waschmaschine/Tumbler, Schulthess+ Optimale Balkongrösse zum geniessen 14 m²+ Grosser, geschlossener Kellerraum 15m²+ und vielem mehr...Kontaktieren Sie uns für die Zustellung der Dokumentation und lassen Sie sich vom Angebot überzeugen.;2.5 rooms;140m²;CHF 1,307,250.–
6442 Gersau;Grosse und zentrale 2.5-Zi.-Wohnung mit grosser Terrasse, in Gersau SZ;;2.5 rooms;180m²;CHF 1,431,750.–
