Address;Title;Description;Rooms;Living Space (sqm);Price
Neubrunhofweg, 6010 Kriens;Willkommen im familienfreundlichen Kriens-Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""E"" im 1. Obergeschoss zeichnet sich durch folgende Highlights aus:- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,307,250.–
Neubrunhofweg, 6010 Kriens;Willkommen im familienfreundlichen Kriens-Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 4.5-Zimmer-Wohnung ""G"" im Erdgeschoss zeichnet sich durch folgende Highlights aus:- Garten- Wohnungsinterner Keller- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;180m²;CHF 1,805,250.–
Neuschwändistrasse 64, 6390 Engelberg;3½ - Zimmer - Ferienwohnung an top Lage;;1.5 rooms;20m²;CHF 933,750.–
Oberbergstrasse 11, 6390 Engelberg;Exklusive alpenchic Villa mitten in Engelberg;"Exklusive alpenchic Villa mitten in Engelberg Nahe des Engelberger Dorfkerns, an sonniger und ruhiger Lage, mit Blick auf das umliegende Bergpanorama, präsentiert sich die exklusive Alpenvilla, voller Eleganz und luxuriösem Charm.Helle Räume, eine grosszügige Raumaufteilung sowie eine durchdachte Grundrissgestaltung zeichnen diese einzigartige Immobilie aus. Das moderne und gleichzeitig rustikale Innendesign spricht für sich. Der Alpin-Chic mit vielen hochwertigen Naturmaterialien zieht sich durch jeden Raum, begeistert und passt perfekt in die faszinierende Innerschweizer Bergregion.Die einzigartige Residenz verfügt über 2.5-Zimmer, verteilt auf 3 Etagen mit insgesamt über 550 Quadratmeter Nutzfläche.Die Highlights:+ Zentrale Lage in bevorzugtem Wohnquartier+ Traumhafte Bergsicht+ Direkter Zugang zum Naherholungsgebiet+ Grosszügige Raumgestaltung+ Sauna &amp; Fitnessräume+ Indoor-Cheminée+ Schöne GartenanlageHaben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns für weitere Informationen. Herr Oliver Bossard freut sich auf Ihre Kontaktaufnahme.Oliver Bossard041 612 07 07oliver.bossard@bossard-immobilien.ch";2.5 rooms;570m²;Price on request
Marktstrasse 12, 6060 Sarnen;Sonnige Zentrumsqualitäten;"Freuen Sie sich auf Ihre NachbarschaftDie Marktstrasse befindet sich an zentraler, jedoch ruhiger Wohnlage mitten in Sarnen. Hier profitieren Jung und Alt von einer optimalen Ausgangslage.Verschiedene Einkaufsmöglichkeiten wie die Filialen von Coop, Migros oder Otto's liegen praktisch in unmittelbarer Nachbarschaft.Der Bahnhof Sarnen inklusive des anliegenden Busbahnhofs sowie die Haltestelle ""Sarnen Nord"" sind ebenfalls innert wenigen Gehminuten erreichbar. Ob mit dem Zug oder Bus - von hier aus profitieren Sie von attraktiven Verbindungen in die gesamte Zentralschweiz. Der Anschluss zur Autobahn A8 ist über Sarnen Nord ebenfalls in kurzer Fahrzeit erreicht.Das breite Schulangebot vom Kindergarten über die Primar- und Sekundarstufe bis hin zum Gymnasium kann bequem in der Umgebung besucht werden. Aber auch das weitere Angebot an Infrastruktur wie verschiedene Kitas, Cafés, Restaurants, Arztpraxen oder das Kantonsspital befinden sich in bequemer Geh- oder Fahrraddistanz.Nicht nur die Zentrumsqualität überzeugt an der Marktstrasse, auch Freizeitliebhaber kommen an diesem Lebensstandort in den vollen Genuss. Ob beim Beachvolleyball oder Minigolf spielen, Fischen, Surfen oder Spazieren direkt am Sarnersee oder in der naheliegenden Bergwelt beim Wandern, Biken oder Skifahren ? die vielfältigen Möglichkeiten für einen Ausflug liegen Ihnen zu Füssen. Ihr neues ZuhauseDas Eigenheim befindet sich in einem beliebten, ruhigen und familienfreundlichen Wohnquartier. Ihr Auto parkieren Sie bequem in der Einstellhalle und gelangen mit dem Lift direkt auf Ihre Wohnetage.Nebst einem geräumigen Eingangsbereich begrüsst Sie das ""Gartenbijoux"" mit einer Wohnfläche von rund 120 m². Der helle Wohn- und Essbereich ist praktisch gestaltet. Von hier aus haben Sie direkten Zugang zum Balkon sowie zur rund 75 m² grossen und privaten Rasenfläche, welche über eine Treppe erschlossen ist. Vom Frühling bis in den Herbst hinein geniessen Sie hier praktisch ein zweites sonniges Wohnzimmer im Freien - perfekt für Familien, Garten- und Haustierliebhaber oder Sonnenanbeter.Die geschlossene Küche wurde 2022 komplett erneuert und mit allen üblichen Küchengeräten ausgestattet, sodass einem gemütlichen Kochabend mit Freunden oder der Familie nichts mehr im Weg steht.Zur Wohnung gehören neben den drei Schlafzimmern auch zwei Bäder. Waschen können Sie bequem in den eigenen vier Wänden. Eine Waschmaschine sowie ein Tumbler sind im grossen Bad mit Tageslicht installiert. Zusätzlichen Stauraum bietet das separate Kellerabteil.Interessiert? Gerne präsentieren wir Ihnen diese zentrale Wohnung mit direktem Zugang zum Privatgarten persönlich vor Ort.Lassen Sie sich begeistern......von einem sehr gepflegtem Eigenheim mit bester Zentrumsqualitäten in Sarnen.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.";2.5 rooms;120m²;CHF 1,207,650.–
Brünigstrasse 144, 6060 Sarnen;Einzigartiges Altstadt-Bijou;Freuen Sie sich auf Ihre NachbarschaftDie Brünigstrasse 144 befindet sich mitten im Dorfzentrum von Sarnen. Idyllisch gelegen unterhalb der Burg Landenberg und angrenzend zur wunderschönen Sarner-Aa liegt Ihr neues Zuhause. Zentraler geht es kaum, und trotzdem geniesst man hier Privatsphäre pur! Eine einzigartige Chance für einen Rückzugsort zum Wohnen und Leben oder als Geschäftsstandort inmitten des Geschehens.Verschiedene Einkaufsmöglichkeiten liegen praktisch in der Nachbarschaft, und eine vielzählige Anzahl von Cafés, Restaurants und Läden tragen zum lebendigen Sarner-Dorfkern-Feeling bei - ein idealer Ausgangsort für kulinarische Geniesser!Der Bahnhof Sarnen inklusive des anliegenden Busbahnhofs sind innert wenigen Gehminuten erreichbar. Ob mit dem Zug oder Bus - von hier aus profitieren Sie von attraktiven Verbindungen in die gesamte Zentralschweiz. Der Anschuss zur Autobahn A8 ist über Sarnen Nord ebenfalls in kurzer Fahrzeit erreicht.Das breite Schulangebot vom Kindergarten, über die Primar- und Sekundarstufe sowie das Gymnasium kann bequem in der Umgebung besucht werden. Aber auch das weitere Angebot an Infrastruktur wie verschiedene Kitas, Arztpraxen oder das Kantonsspital befinden sich in bequemer Geh- oder Fahrraddistanz.Nicht nur die Zentrumsqualität überzeugt hier, auch Freizeitliebhaber kommen an diesem Lebensstandort in den vollen Genuss. Ob beim Beachvolleyball oder Minigolf spielen, Fischen, Surfen oder Spazieren direkt am Sarnersee oder in der naheliegenden Bergwelt beim Wandern, Biken oder Skifahren ? die vielfältigen Möglichkeiten für einen Ausflug liegen Ihnen zu Füssen. Ihr neues ZuhauseZwischen den altehrwürdigen Häusern und lebendigem Altstadt-Flair von Sarnen parkieren Sie Ihre Autos bequem in der der hauseigenen Einstellhalle. Mit dem Lift gelangen Sie ins Obergeschoss Ihrer Wohn- oder neuen Geschäftsetage.Hier begrüsst Sie ein privater, idyllischer Innenhof und die Aussenansicht der Immobilie erinnert an ein freistehendes Einfamilienhaus. Das Liebhaberobjekt lässt den Gestaltungsfreiraum der Nutzung offen und bietet sich als einzigartiges Wohn-Bijou oder für einen zentralen Geschäftssitz an. Aktuell wird die 6½-Zimmer-Maisonettewohnung von einem Ingenieurbüro genutzt und der Mietvertrag läuft per Ende Juni 2024 aus.Angekommen im Eingangsbereich erwartet Sie eine geräumige Garderobe und viel Freiraum. Der anliegende offen und helle Raum von rund 54 m² ist clever konzipierte und kann flexibel als Wohnzimmer oder Office genutzt werden. Hier lässt es sich geniessen oder arbeiten ? eine einzigartige, geschichtsträchtige Aussicht begleitet Sie von Tag zu Tag. Der Ausblick über die Sarneraa, zu den nahliegenden Rebstöcken bis hin zur Burg Landenberg ist einzigartig!Die Küche wurde grosszügig sowie zeitgemäss ausgebaut und verfügt über einen separaten Essbereich, von welchem man einen direkten Zugang zur rund 15 m² grossen Aussenfläche geniesst. Obwohl die Liegenschaft Mitten in der Altstadt liegt, kommt man hier in den Genuss von einer tollen Besonnung und einer herrlichen Idylle. Des Weiteren befinden sich im ersten Geschoss eine Gäste-Toilette sowie ein Hauswirtschaftsraum mit Waschmaschine und Tumbler.Über eine Wendeltreppe gelangen Sie ins erste Obergeschoss, welches mit einem offenen Vorraum, drei grossen Räumen | Zimmern sowie einem geräumigen Badezimmer ausgestattet wurde. Das Dachgeschoss ist komplett ausgebaut und überzeugt mit nochmals zwei zusätzlichen Räumen | Zimmern sowie einem weiteren Bad. Interessiert? Gerne präsentieren wir Ihnen dieses Schmuckstück persönlich vor Ort!Lassen Sie sich begeistern......von einer grosszügigen Liebhaber-Wohnung Mitten in Sarnen, direkt an der Sarneraa und unterhalb der Weinrebbergen von der Burg Landenberg.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.;2.5 rooms;250m²;CHF 2,427,750.–
6062 Sarnen;Idyllisches 2.5 Zimmer-Doppeleinfamilienhaus am Sarnersee in Sarnen;In Wilen, nur 100 Meter vom malerischen Sarnersee entfernt, befindet sich ein charmantes Doppeleinfamilienhaus, dessen eine Haushälfte zum Verkauf steht. Die Lage dieser Immobilie bietet eine exklusive Aussicht auf den See und die Berge sowie eine ideale Besonnung. Wilen gehört zum steuergünstigen Kanton Obwalden und liegt nur wenige Minuten vom Hauptort Sarnen entfernt. Direkt am Ufer des Sarnersees, nur 100 Meter entfernt, erstreckt sich eine idyllische Liegewiese mit einer WC-Anlage, die den Bewohnern in der näheren Umgebung zugänglich ist. Hier geniessen Sie das Leben im Grünen, ganz wie an der Riviera, und das alles im einmalig schönen Kanton Obwalden. Zu den besonderen Ausstattungsmerkmalen dieser Immobilie zählt eine Solarthermieanlage sowie eine Galerie, die zusätzlichen Wohnraum und einen besonderen Charme bieten.Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Doppeleinfamilienhaus in Wilen • 100m vom Sarnersee entfernt • Blick auf See und Berge • Günstige Steuersituation im Kanton Obwalden • Liegewiese am Sarnersee in der Nähe • Wohnen im Grünen oder wie an der Riviera • Solarthermieanlage • Galerie im Haus • Grosszügige Wohnfläche von 210 m2 • Lichtdurchflutet Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch!Selber eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen.;2.5 rooms;210m²;CHF 2,483,770.–
Chännel 7, 6067 Melchtal;Klein, fein.... mein (Ferien-) Paradies!;Sind Sie auf der Suche nach einem kleinen aber feinen Ferienparadies? An einem Ort an welchem Sie über das ganze Jahr, im wahrsten Sinne des Wortes, frische Luft und Energie tanken können? Sei dies beim Wandern, auf dem Sitzplatz Entspannen, beim Skifahren oder ganz einfach beim Geniessen. Ein Ort, zu dem Sie hinfahren, um von der hektischen Arbeitswoche abzuschalten? Dann heissen wir Sie herzlich willkommen in der 1½-Zimmer-Eigentumswohnung im Chännel 7. Der perfekte Rückzugsort für Singles und Paare abseits der Hektik und inmitten der Natur. Dieses Schmuckstück überzeugt durch:. Modernes Design, Stil und Funktionalität . Grosszügiger Wohn- und Essbereich. Badewanne und Dusche im Schlafzimmer. Gemütlicher Sitzplatz 16 m² mit Sonnenmarkise und Bergsicht inklusive. Separate Toilette. Eigenes Kellerabteil. TiefgaragenparkplatzEine Besichtigung lohnt sich auf jeden Fall, um die Ruhe, den Charme sowie die Gemütlichkeit dieser (Ferien-) Wohnung selbst zu erleben. Der Einstellhallenplatz ist im Verkaufspreis nicht inkludiert und wird für CHF 40'000.- dazu erworben. Das bestehende Mobiliar kann dazu erworben werden. Haben wir Ihr Interesse geweckt? Kontaktieren Sie uns noch heute, um weiter Informationen, die ausführliche Verkaufsdokumentation oder einen Besichtigungstermin zu erhalten. Wir freuen uns auf Ihre Kontaktaufnahme!;2.5 rooms;16m²;CHF 498,000.–
Sackweidhöhe, 6010 Kriens;Quartieridylle und Rückzugsort;Hier lässt es sich wohnenAm Fusse des Pilatus, angrenzend an die Landwirtschaftszone befindet sich die familienfreundliche Wohnsiedlung Sackweidhöhe. An leichter Hanglage rund um den nahegelegenen Schachenwald, Hackenrain, Sonnenberg und dem Eigental lädt die Natur zum Verweilen ein. Erleben Sie entspannte Wanderungen oder Biketouren inmitten der atemberaubenden Landschaft zwischen Sonnenberg und Pilatus. Die Infrastruktur an dieser zentralen und doch naturnahen Lage ist optimal. Ob mit Bus oder Auto, in wenigen Fahrminuten erreichen Sie die grösseren Einkaufszentren Schappe und Hofmatt. Ihren täglichen Einkauf können Sie gemütlich zu Fuss im Bläsi Lebensmittelladen oder im Hoflädeli Hubel erledigen. Die Bushaltestellen Obernau Stampfeli oder Obernau Hammerschmiede befinden sich nur wenige Gehminuten von Ihrem Zuhause entfernt. Mit der VBL-Busline Nr. 1 erreichen Sie den Bahnhof Luzern in rund 20 Minuten. Der nächste Autobahnanschluss an die A2 befindet sich ca. sieben Fahrminuten entfernt. Ihr neues ZuhauseDie 4½-Zimmer-Wohnung befindet sich in der 3. Etage. Die Wohnung wird von drei Seiten her besonnt und ist dadurch äusserst hell. Durch die grossen Fenster bietet sich eine spektakuläre Aussicht über Kriens hinweg bis zur Alpenkette.Beim Betreten der Wohnung fällt das grosszügige Raumangebot auf. Mehrere grosse und geräumige Einbauschränke sind vorhanden. Das Reduit, welches direkt an die Küche angrenzt bietet viel Stauraum und einen eigenen Waschturm. Die Küche ist offen gestaltet und vom Wohnbereich durch eine Bartheke getrennt. Zwei Bäder, das erste mit Badewanne|WC|Lavabo, das Zweite mit Dusche|WC|Lavabo sowie drei vielseitig nutzbare Zimmer runden das Raumangebot dieser Wohnung harmonisch ab.Im Verkaufspreis inklusive ist ein Kellerraum im Erdgeschoss.Die Einstellhalle ist bequem mit dem Lift erreichbar und ein Einstellhallenplatz kann für CHF 30'000 dazu erworben werden. Lassen Sie sich begeistern......vom naturnahen Sackweidquartier Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.;2.5 rooms;150m²;CHF 1,269,900.–
6053 Alpnachstad;Luxuriöse und offene 2.5-Zimmer-Wohnung mit grossartiger Sicht auf See und Berge in Alpnachstad;;2.5 rooms;160m²;CHF 1,581,150.–
Eimatte 5, 6078 Lungern;Gemütlicher Lebensraum mit Aussicht & Charme;;1 room;20m²;CHF 554,020.–
Stockenmatt 38, 6063 Stalden (Sarnen);Wohnen wie in den Ferien!;;1 room;120m²;CHF 1,979,550.–
6390 Engelberg;Familienfreundliche Ferienwohnung an bester Lage;Die ideale Ferienwohnung für Familien in unmittelbarer Nähe der Titlis Talstation. In der Wohnung hat es zwei separate Schlafzimmer. Der helle und grosszügige Wohnbereich mit offener Küche und Frühstücksbar gibt Raum für das gesellige Zusammensein mit Familie und Freunden. Vom Balkon schweift der Blick über Engelberg und die Bergwelt. Ins Dorfzentrum mit der markanten Einkaufsstrasse und den vielfältigen Restaurants sind es nur wenige Gehminuten. Ob Golfen Biken oder Skifahren in allen Varianten, sowie Wandern, Engelberg ist eine beschauliche Oase der Erholung weit ab von der Hektik der Grossstädte. Zur Wohnung gehört zusätzlich noch eine separate Einzelgarage mit einem Abstellplatz.;1.5 rooms;22m²;CHF 896,400.–
